0.000000000	8.154905979
0.050000000	9.938232233
0.100000000	8.316778929
0.150000000	8.418447822
0.200000000	9.718639541
0.250000000	9.878480868
0.300000000	9.198620423
0.350000000	8.468891103
0.400000000	8.052102839
0.450000000	7.970413812
0.500000000	8.119773778
0.550000000	8.387787194
0.600000000	8.692416772
0.650000000	8.984651195
0.700000000	9.240203743
0.750000000	9.450451483
0.800000000	9.615566225
0.850000000	9.740036237
0.900000000	9.830011611
0.950000000	9.891857246
1.000000000	9.931442379
1.050000000	9.953851941
1.100000000	9.963324581
1.150000000	9.963302520
1.200000000	9.956528647
1.250000000	9.945156379
1.300000000	9.930855160
1.350000000	9.914904131
1.400000000	9.898271646
1.450000000	9.881680916
1.500000000	9.865663179
1.550000000	9.850600221
1.600000000	9.836758067
1.650000000	9.824313474
1.700000000	9.813374685
1.750000000	9.803997594
1.800000000	9.796198310
1.850000000	9.789962888
1.900000000	9.785254846
1.950000000	9.782020958
2.000000000	9.780195699
2.050000000	9.779704660
2.100000000	9.780467148
2.150000000	9.782398163
2.200000000	9.785409906
2.250000000	9.789412904
2.300000000	9.794316862
2.350000000	9.800031299
2.400000000	9.806466015
2.450000000	9.813531442
2.500000000	9.821138900
2.550000000	9.829200784
2.600000000	9.837630708
2.650000000	9.846343602
2.700000000	9.855255801
2.750000000	9.864285105
2.800000000	9.873350835
2.850000000	9.882373882
2.900000000	9.891276760
2.950000000	9.899983650
3.000000000	9.908420452
3.050000000	9.916514843
3.100000000	9.924196332
3.150000000	9.931396326
3.200000000	9.938048196
3.250000000	9.944087347
3.300000000	9.949451296
3.350000000	9.954079752
3.400000000	9.957914692
3.450000000	9.960900452
3.500000000	9.962983806
3.550000000	9.964114060
3.600000000	9.964243133
3.650000000	9.963325650
3.700000000	9.961319024
3.750000000	9.958183545
3.800000000	9.953882462
3.850000000	9.948382062
3.900000000	9.941651752
3.950000000	9.933664130
4.000000000	9.924395057
4.050000000	9.913823722
4.100000000	9.901932701
4.150000000	9.888708016
4.200000000	9.874139180
4.250000000	9.858219244
4.300000000	9.840944828
4.350000000	9.822316158
4.400000000	9.802337081
4.450000000	9.781015084
4.500000000	9.758361298
4.550000000	9.734390503
4.600000000	9.709121111
4.650000000	9.682575156
4.700000000	9.654778263
4.750000000	9.625759617
4.800000000	9.595551921
4.850000000	9.564191344
4.900000000	9.531717460
4.950000000	9.498173181
5.000000000	9.463604682
