-0.800000000	-0.732467426
-0.790000000	-0.868060077
-0.780000000	-0.951724500
-0.770000000	-0.992411637
-0.760000000	-0.998793745
-0.750000000	-0.978599320
-0.740000000	-0.938388772
-0.730000000	-0.883557535
-0.720000000	-0.818444609
-0.710000000	-0.746479916
-0.700000000	-0.670336024
-0.690000000	-0.592068012
-0.680000000	-0.513235099
-0.670000000	-0.435002782
-0.660000000	-0.358226715
-0.650000000	-0.283520537
-0.640000000	-0.211310151
-0.630000000	-0.141876797
-0.620000000	-0.075391062
-0.610000000	-0.011939583
-0.600000000	0.048454058
-0.590000000	0.105813047
-0.580000000	0.160194680
-0.570000000	0.211680571
-0.560000000	0.260369102
-0.550000000	0.306369628
-0.540000000	0.349798070
-0.530000000	0.390773564
-0.520000000	0.429415963
-0.510000000	0.465843983
-0.500000000	0.500173854
-0.490000000	0.532518362
-0.480000000	0.562986197
-0.470000000	0.591681526
-0.460000000	0.618703745
-0.450000000	0.644147366
-0.440000000	0.668101999
-0.430000000	0.690652414
-0.420000000	0.711878653
-0.410000000	0.731856179
-0.400000000	0.750656052
-0.390000000	0.768345124
-0.380000000	0.784986235
-0.370000000	0.800638427
-0.360000000	0.815357141
-0.350000000	0.829194426
-0.340000000	0.842199130
-0.330000000	0.854417096
-0.320000000	0.865891341
-0.310000000	0.876662233
-0.300000000	0.886767653
-0.290000000	0.896243153
-0.280000000	0.905122108
-0.270000000	0.913435848
-0.260000000	0.921213793
-0.250000000	0.928483576
-0.240000000	0.935271156
-0.230000000	0.941600927
-0.220000000	0.947495816
-0.210000000	0.952977382
-0.200000000	0.958065898
-0.190000000	0.962780435
-0.180000000	0.967138941
-0.170000000	0.971158308
-0.160000000	0.974854440
-0.150000000	0.978242315
-0.140000000	0.981336046
-0.130000000	0.984148927
-0.120000000	0.986693492
-0.110000000	0.988981556
-0.100000000	0.991024259
-0.090000000	0.992832111
-0.080000000	0.994415025
-0.070000000	0.995782356
-0.060000000	0.996942933
-0.050000000	0.997905087
-0.040000000	0.998676686
-0.030000000	0.999265158
-0.020000000	0.999677514
-0.010000000	0.999920377
0.010000000	0.999922289
0.020000000	0.999692821
0.030000000	0.999316860
0.040000000	0.998799380
0.050000000	0.998145073
0.060000000	0.997358371
0.070000000	0.996443453
0.080000000	0.995404264
0.090000000	0.994244524
0.100000000	0.992967740
0.110000000	0.991577215
0.120000000	0.990076063
0.130000000	0.988467212
0.140000000	0.986753417
0.150000000	0.984937266
0.160000000	0.983021191
0.170000000	0.981007471
0.180000000	0.978898242
0.190000000	0.976695500
0.200000000	0.974401112
0.210000000	0.972016816
0.220000000	0.969544232
0.230000000	0.966984860
0.240000000	0.964340092
0.250000000	0.961611211
0.260000000	0.958799397
0.270000000	0.955905729
0.280000000	0.952931193
0.290000000	0.949876679
0.300000000	0.946742990
0.310000000	0.943530841
0.320000000	0.940240862
0.330000000	0.936873602
0.340000000	0.933429530
0.350000000	0.929909038
0.360000000	0.926312442
0.370000000	0.922639985
0.380000000	0.918891836
0.390000000	0.915068095
0.400000000	0.911168791
0.410000000	0.907193886
0.420000000	0.903143275
0.430000000	0.899016785
0.440000000	0.894814178
0.450000000	0.890535152
0.460000000	0.886179342
0.470000000	0.881746315
0.480000000	0.877235579
0.490000000	0.872646577
0.500000000	0.867978687
0.510000000	0.863231228
0.520000000	0.858403454
0.530000000	0.853494553
0.540000000	0.848503655
0.550000000	0.843429822
0.560000000	0.838272053
0.570000000	0.833029281
0.580000000	0.827700376
0.590000000	0.822284140
0.600000000	0.816779307
0.610000000	0.811184545
0.620000000	0.805498452
0.630000000	0.799719554
0.640000000	0.793846308
0.650000000	0.787877097
0.660000000	0.781810230
0.670000000	0.775643939
0.680000000	0.769376379
0.690000000	0.763005627
0.700000000	0.756529676
0.710000000	0.749946438
0.720000000	0.743253738
0.730000000	0.736449315
0.740000000	0.729530816
0.750000000	0.722495796
0.760000000	0.715341715
0.770000000	0.708065937
0.780000000	0.700665720
0.790000000	0.693138224
0.800000000	0.685480497
0.810000000	0.677689479
0.820000000	0.669761995
0.830000000	0.661694754
0.840000000	0.653484341
0.850000000	0.645127217
0.860000000	0.636619714
0.870000000	0.627958028
0.880000000	0.619138218
0.890000000	0.610156200
0.900000000	0.601007742
0.910000000	0.591688458
0.920000000	0.582193805
0.930000000	0.572519076
0.940000000	0.562659393
0.950000000	0.552609705
0.960000000	0.542364781
0.970000000	0.531919200
0.980000000	0.521267349
0.990000000	0.510403415
1.000000000	0.499321379
1.010000000	0.488015007
1.020000000	0.476477846
1.030000000	0.464703216
1.040000000	0.452684201
1.050000000	0.440413645
1.060000000	0.427884143
1.070000000	0.415088032
1.080000000	0.402017390
1.090000000	0.388664020
1.100000000	0.375019453
1.110000000	0.361074934
1.120000000	0.346821420
1.130000000	0.332249571
1.140000000	0.317349751
1.150000000	0.302112018
1.160000000	0.286526121
1.170000000	0.270581505
1.180000000	0.254267302
1.190000000	0.237572336
1.200000000	0.220485129
1.210000000	0.202993901
1.220000000	0.185086586
1.230000000	0.166750836
1.240000000	0.147974046
1.250000000	0.128743371
1.260000000	0.109045750
1.270000000	0.088867949
1.280000000	0.068196594
1.290000000	0.047018226
1.300000000	0.025319364
1.310000000	0.003086577
1.320000000	-0.019693427
1.330000000	-0.043033691
1.340000000	-0.066946885
1.350000000	-0.091445154
1.360000000	-0.116539941
1.370000000	-0.142241776
1.380000000	-0.168560027
1.390000000	-0.195502610
1.400000000	-0.223075644
1.410000000	-0.251283047
1.420000000	-0.280126062
1.430000000	-0.309602698
1.440000000	-0.339707081
1.450000000	-0.370428683
1.460000000	-0.401751421
1.470000000	-0.433652610
1.480000000	-0.466101715
1.490000000	-0.499058911
1.500000000	-0.532473373
1.510000000	-0.566281288
1.520000000	-0.600403518
1.530000000	-0.634742855
1.540000000	-0.669180822
1.550000000	-0.703573908
1.560000000	-0.737749188
1.570000000	-0.771499182
1.580000000	-0.804575885
1.590000000	-0.836683799
1.600000000	-0.867471876
1.610000000	-0.896524191
1.620000000	-0.923349248
1.630000000	-0.947367785
1.640000000	-0.967899024
1.650000000	-0.984145379
1.660000000	-0.995175805
1.670000000	-0.999908216
1.680000000	-0.997091795
1.690000000	-0.985290678
1.700000000	-0.962871448
1.710000000	-0.927998410
1.720000000	-0.878642860
1.730000000	-0.812615951
1.740000000	-0.727639747
1.750000000	-0.621478224
1.760000000	-0.492160154
1.770000000	-0.338339545
1.780000000	-0.159856829
1.790000000	0.041416542
1.800000000	0.260352404
